window_size,layer,subset,n_success,n_failure,success_mean,failure_mean,success_std,failure_std,mean_difference,cohen_d,hedges_g,mann_whitney_u,mann_whitney_p,permutation_p,bootstrap_ci_low,bootstrap_ci_high,n_judge_success,n_judge_failure,judge_success_mean,judge_failure_mean
1000,3,all,19,22,0.45456980975717304,0.41178166765939783,0.05093464736936998,0.06311158642139277,0.042788142097775206,0.7401377042475641,0.7258124583589015,297.0,0.02215904454739236,0.0217978202179782,0.00860486106983726,0.07574771838999618,4,37,0.4298213434908539,0.4318037216197196
1000,3,excl_censored,19,21,0.45456980975717304,0.41318023453315805,0.05093464736936998,0.06431984611935423,0.041389575224014985,0.7091698951364175,0.6950804270211244,279.0,0.03238441736663917,0.029997000299970003,0.008598756121405928,0.07503311615936854,4,36,0.4298213434908539,0.4331757204616442
1000,4,all,19,22,0.5588222435497139,0.49007814581759956,0.06676602240559175,0.08463717104428943,0.06874409773211432,0.8938633474962089,0.8765627665769273,315.0,0.005811549664936521,0.0066993300669933005,0.02116093287109768,0.11354169512681712,4,37,0.5194216936640441,0.522206893534475
1000,4,excl_censored,19,21,0.5588222435497139,0.4918994095971187,0.06676602240559175,0.08628441642595915,0.06692283395259518,0.86182076633841,0.8446984994575144,297.0,0.008610472967426036,0.010998900109989001,0.018419767503694173,0.11126317958421758,4,36,0.5194216936640441,0.524161762620219
1000,5,all,19,22,0.9640805172771216,0.8331643599000845,0.10551358697730212,0.12713881803559254,0.1309161573770371,1.1127321147901352,1.091195364181294,331.0,0.0014904403708231285,0.0016998300169983002,0.059472425749484754,0.19644483912557356,4,37,0.8911169244386256,0.8941264337381799
1000,5,excl_censored,19,21,0.9640805172771216,0.8366734462522325,0.10551358697730212,0.1291822233658411,0.12740707102488913,1.0746099325970226,1.0532600663864857,313.0,0.0022097656717117685,0.001999800019998,0.05580901668503613,0.19458301773599024,4,36,0.8911169244386256,0.8978667917168802
1000,6,all,19,22,1.2849225755090776,1.0276378907845778,0.18042394367788636,0.20717927553843793,0.25728468472449983,1.3174717186468246,1.2919722660278536,339.0,0.0007099870380201763,0.00029997000299970003,0.13671521527678046,0.3645877407059463,4,37,1.1340749177336693,1.1482503475945545
1000,6,excl_censored,19,21,1.2849225755090776,1.0331739972730478,0.18042394367788636,0.21062154459971522,0.2517485782360298,1.2785892588561183,1.2531868232497054,321.0,0.0010485701095385488,0.00029997000299970003,0.1257759580829956,0.36739327772777064,4,36,1.1340749177336693,1.1548300890686614
1000,7,all,19,22,1.5127120344748621,1.1436082982190632,0.2707405849614185,0.2686314836902813,0.36910373625579895,1.3690437704653,1.3425461491014554,341.0,0.0005860668055800342,0.00029997000299970003,0.20613543444343246,0.5297080081141881,4,37,1.3040123395621777,1.315807077232245
1000,7,excl_censored,19,21,1.5127120344748621,1.1501207056457088,0.2707405849614185,0.2734800051645282,0.36259132882915335,1.332146275221857,1.3056797929326809,324.0,0.000783917669656603,0.0005999400059994001,0.1942378012787149,0.5139785995347966,4,36,1.3040123395621777,1.324389280981488
1000,8,all,19,22,2.1071506995778337,1.6763210231079297,0.347676222931766,0.32219945545639606,0.430829676469904,1.289139652129419,1.2641885620882043,326.0,0.002320492605204538,0.0004999500049995,0.2197503686600642,0.6184614970139202,4,37,1.8540720764547587,1.878341553906331
1000,8,excl_censored,19,21,2.1071506995778337,1.6836958971520264,0.347676222931766,0.32824797490567503,0.42345480242580735,1.2543455404890533,1.2294247681614563,310.0,0.002889679595292828,0.00029997000299970003,0.2065161161003234,0.6156554083696155,4,36,1.8540720764547587,1.888255245176454
