bin,normalized_position,layer,subspace_rank,group,n_examples,mean_proj,std_proj
5,0.55,19,4,complied,10242,-5.372698,1.610971
5,0.55,19,4,refused,30781,-5.319728,1.612264
5,0.55,20,0,complied,10242,1.564658,1.351773
5,0.55,20,0,refused,30781,1.535483,1.376292
5,0.55,20,1,complied,10242,-4.325967,1.533535
5,0.55,20,1,refused,30781,-4.370413,1.49766
5,0.55,20,2,complied,10242,-4.365816,1.649145
5,0.55,20,2,refused,30781,-4.438027,1.617069
5,0.55,20,3,complied,10242,-4.229123,1.450751
5,0.55,20,3,refused,30781,-4.23247,1.438866
5,0.55,20,4,complied,10242,1.58218,1.746313
5,0.55,20,4,refused,30781,1.588913,1.729219
5,0.55,21,0,complied,10242,0.104169,1.357111
5,0.55,21,0,refused,30781,0.075991,1.354942
5,0.55,21,1,complied,10242,-1.396942,1.371112
5,0.55,21,1,refused,30781,-1.371144,1.359231
5,0.55,21,2,complied,10242,-3.504185,1.565679
5,0.55,21,2,refused,30781,-3.540018,1.590207
5,0.55,21,3,complied,10242,-1.033223,1.318952
5,0.55,21,3,refused,30781,-0.993817,1.280771
5,0.55,21,4,complied,10242,6.131805,2.059731
5,0.55,21,4,refused,30781,6.212674,2.033736
5,0.55,30,0,complied,10242,-5.581455,2.65304
5,0.55,30,0,refused,30781,-5.570068,2.815142
5,0.55,30,1,complied,10242,2.449517,1.279624
5,0.55,30,1,refused,30781,2.38534,1.295851
5,0.55,30,2,complied,10242,5.036586,1.376973
5,0.55,30,2,refused,30781,5.028429,1.359066
5,0.55,30,3,complied,10242,-1.335762,1.349584
5,0.55,30,3,refused,30781,-1.482427,1.377013
5,0.55,30,4,complied,10242,-1.268964,1.383404
5,0.55,30,4,refused,30781,-1.375871,1.393826
6,0.65,18,0,complied,10237,1.845824,1.218265
6,0.65,18,0,refused,30763,1.837223,1.212292
6,0.65,18,1,complied,10237,-8.831663,1.538374
6,0.65,18,1,refused,30763,-8.790914,1.558893
6,0.65,18,2,complied,10237,-5.198916,1.20762
6,0.65,18,2,refused,30763,-5.268209,1.180305
6,0.65,18,3,complied,10237,-13.593828,1.879109
6,0.65,18,3,refused,30763,-13.46153,1.795499
6,0.65,18,4,complied,10237,-6.393574,1.30345
