bin,normalized_position,layer,subspace_rank,group,n_examples,mean_proj,std_proj
1,0.15,8,2,refused,27730,6.6942,0.664465
1,0.15,8,3,complied,30634,-10.11625,0.906565
1,0.15,8,3,refused,27730,-10.169911,0.810325
1,0.15,8,4,complied,30634,3.348947,0.499852
1,0.15,8,4,refused,27730,3.368624,0.466736
1,0.15,9,0,complied,30634,-3.72095,0.875899
1,0.15,9,0,refused,27730,-3.586207,0.842423
1,0.15,9,1,complied,30634,7.215726,0.709475
1,0.15,9,1,refused,27730,7.166618,0.651522
1,0.15,9,2,complied,30634,8.173744,0.739228
1,0.15,9,2,refused,27730,8.023911,0.658272
1,0.15,9,3,complied,30634,-11.470818,1.016476
1,0.15,9,3,refused,27730,-11.49386,0.922638
1,0.15,9,4,complied,30634,4.169053,0.537104
1,0.15,9,4,refused,27730,4.190628,0.500415
1,0.15,10,0,complied,30634,-4.281659,0.961949
1,0.15,10,0,refused,27730,-4.203795,0.917319
1,0.15,10,1,complied,30634,8.498942,0.813962
1,0.15,10,1,refused,27730,8.390756,0.749963
1,0.15,10,2,complied,30634,9.788039,0.915851
1,0.15,10,2,refused,27730,9.686716,0.79658
1,0.15,10,3,complied,30634,-12.967134,1.164349
1,0.15,10,3,refused,27730,-12.909066,1.055819
1,0.15,10,4,complied,30634,4.905232,0.554106
1,0.15,10,4,refused,27730,4.938547,0.535901
1,0.15,11,0,complied,30634,-4.686971,0.995146
1,0.15,11,0,refused,27730,-4.619849,0.939169
1,0.15,11,1,complied,30634,9.247887,0.889675
1,0.15,11,1,refused,27730,9.125734,0.876774
1,0.15,11,2,complied,30634,10.766478,0.91835
1,0.15,11,2,refused,27730,10.677987,0.830109
1,0.15,11,3,complied,30634,-13.882079,1.242624
1,0.15,11,3,refused,27730,-13.807294,1.162371
1,0.15,11,4,complied,30634,5.442276,0.595591
1,0.15,11,4,refused,27730,5.456091,0.601364
1,0.15,12,0,complied,30634,-4.816135,1.021974
1,0.15,12,0,refused,27730,-4.746933,0.976966
1,0.15,12,1,complied,30634,9.199576,0.991154
